v89215	3/11	49.03	Retroviridae
v89216	5/6	57.62	Retroviridae
v89217	2/5	45.35	Retroviridae
v89218	1/4	73.40	Retroviridae
v89219	4/7	40.60	Microviridae
v89221	17/74	47.64	Microviridae
v89223	6/7	92.10	Microviridae
v89224	10/14	38.59	Microviridae
v89228	8/39	48.52	Guelinviridae
v89230	4/7	42.50	Microviridae
v89231	7/9	70.80	Microviridae
v89233	5/9	67.70	Microviridae
v89235	7/9	61.26	Microviridae
v89237	8/11	90.00	Microviridae
v89238	7/8	60.36	Microviridae
v89242	4/5	50.33	Retroviridae
v89245	6/18	33.32	Guelinviridae
v89246	4/12	36.90	Microviridae
v89247	7/8	63.14	Microviridae
v89249	16/16	74.21	Microviridae
v89250	4/9	57.15	Microviridae
v89252	9/10	63.52	Microviridae
v89253	7/9	65.41	Microviridae
v89254	7/11	56.49	Microviridae
v89255	7/9	55.23	Microviridae
v89256	5/8	54.46	Microviridae
v89257	7/7	80.51	Microviridae
v89258	7/8	59.60	Microviridae
v89260	6/8	46.98	Microviridae
v89261	5/8	52.56	Microviridae
v89262	6/14	36.53	Salasmaviridae
v89263	7/7	68.80	Microviridae
v89264	6/6	75.45	Microviridae
v89265	7/8	73.43	Microviridae
v89267	7/7	79.90	Microviridae
v89268	13/18	89.52	Microviridae
v89270	9/34	44.80	Drexlerviridae
v89272	58/71	86.75	Autographiviridae
v89276	10/36	41.89	Aliceevansviridae
v89277	9/9	58.99	Microviridae
v89278	7/8	50.47	Microviridae
v89279	15/15	74.90	Microviridae
v89280	9/11	93.18	Microviridae
v89281	4/10	37.70	Microviridae
v89283	13/13	68.89	Microviridae
v89284	6/7	66.08	Microviridae
v89285	6/9	55.65	Microviridae
v89286	6/8	61.63	Microviridae
v89287	6/10	58.98	Microviridae
v89288	9/10	60.54	Microviridae
v89289	5/6	50.96	Microviridae
v89290	6/8	64.70	Microviridae
v89291	7/8	77.34	Microviridae
v89292	8/20	32.38	Guelinviridae
v89293	7/7	73.89	Microviridae
v89294	7/8	90.70	Microviridae
v89296	10/68	48.46	Microviridae
v89301	8/12	91.97	Microviridae
v89302	7/8	63.61	Microviridae
v89303	10/12	77.38	Microviridae
v89307	7/9	59.63	Microviridae
v89308	10/143	31.37	Herelleviridae
v89312	8/10	62.15	Microviridae
v89313	3/8	38.83	Microviridae
v89314	8/8	65.41	Microviridae
v89315	13/19	70.73	Microviridae
v89316	16/16	75.22	Microviridae
v89317	5/5	82.18	Microviridae
v89319	11/11	89.12	Microviridae
v89320	5/9	48.42	Microviridae
v89322	6/7	71.78	Microviridae
v89323	12/12	75.91	Microviridae
v89325	5/9	47.54	Microviridae
v89326	7/9	69.37	Microviridae
v89327	6/7	51.60	Microviridae
v89328	10/18	43.69	Guelinviridae
v89329	8/13	45.29	Microviridae
v89331	8/8	72.91	Microviridae
v89334	6/17	37.03	Salasmaviridae
v89335	13/227	42.63	Steigviridae
v89337	14/82	48.43	Drexlerviridae
v89338	6/8	60.80	Microviridae
v89339	7/7	72.53	Microviridae
v89340	8/9	61.50	Microviridae
v89341	7/10	68.34	Microviridae
v89342	6/8	48.25	Microviridae
v89343	4/8	37.85	Microviridae
v89344	49/49	88.11	Suoliviridae
v89347	5/5	92.36	Microviridae
v89350	11/76	44.52	Aliceevansviridae
v89351	6/8	54.85	Microviridae
v89353	6/8	57.97	Microviridae
v89354	6/8	77.08	Microviridae
v89355	7/9	83.20	Microviridae
v89358	7/8	91.57	Microviridae
v89359	13/15	59.06	Microviridae
v89362	3/4	34.07	Microviridae
v89363	7/9	59.20	Microviridae
v89364	7/8	90.77	Microviridae
v89365	6/8	63.88	Microviridae
v89366	9/10	74.68	Microviridae
v89368	7/7	79.03	Microviridae
v89369	7/7	72.51	Microviridae
v89371	7/9	88.69	Microviridae
v89372	10/10	58.78	Microviridae
v89373	9/10	63.39	Microviridae
v89374	7/8	57.66	Microviridae
v89375	8/9	86.25	Microviridae
v89376	6/9	66.78	Microviridae
v89377	7/8	87.01	Microviridae
v89378	7/9	61.90	Microviridae
v89379	6/7	51.05	Microviridae
v89383	10/10	74.34	Microviridae
v89384	7/9	72.13	Microviridae
v89386	4/7	51.33	Microviridae
v89387	6/8	51.72	Microviridae
v89389	5/6	54.56	Microviridae
v89390	8/8	55.05	Microviridae
v89391	9/9	58.73	Microviridae
v89392	6/6	80.38	Microviridae
v89393	9/10	67.11	Microviridae
v89394	4/5	37.55	Microviridae
v89395	4/8	57.23	Microviridae
v89396	19/22	94.41	Microviridae
v89397	2/5	68.25	Retroviridae
v89398	1/5	38.60	Caulimoviridae
v89399	11/11	77.65	Microviridae
v89401	10/10	69.97	Microviridae
v89405	6/10	46.67	Microviridae
v89408	6/6	78.08	Microviridae
v89409	4/8	41.42	Microviridae
v89410	13/15	93.58	Microviridae
v89411	7/7	77.67	Microviridae
v89412	9/9	72.36	Microviridae
v89415	5/11	42.90	Microviridae
v89416	5/8	77.16	Microviridae
v89418	6/7	48.92	Retroviridae
v89419	3/6	49.87	Retroviridae
v89420	7/8	96.74	Microviridae
v89422	6/6	38.92	Microviridae
v89424	6/7	56.88	Microviridae
v89425	8/9	59.50	Microviridae
v89428	7/7	79.06	Microviridae
v89429	9/10	81.58	Microviridae
v89430	10/15	43.68	Microviridae
v89431	13/15	75.78	Microviridae
v89432	5/7	39.78	Microviridae
v89433	7/10	50.90	Microviridae
v89434	10/16	44.16	Microviridae
v89435	9/10	78.42	Microviridae
v89436	6/6	76.77	Microviridae
v89438	12/12	81.58	Microviridae
v89442	7/9	66.54	Microviridae
v89443	13/13	68.96	Microviridae
v89444	6/10	87.32	Microviridae
v89445	7/9	77.84	Microviridae
v89446	5/8	56.44	Microviridae
v89449	9/10	61.71	Microviridae
v89450	4/9	57.52	Microviridae
v89451	4/20	33.67	Guelinviridae
v89452	4/8	36.88	Microviridae
v89453	6/9	43.87	Microviridae
v89456	8/15	38.58	Microviridae
v89459	4/7	48.95	Microviridae
v89461	6/9	55.13	Microviridae
v89462	7/7	78.27	Microviridae
v89464	18/19	67.66	Microviridae
v89466	8/9	61.38	Microviridae
v89467	11/11	78.82	Microviridae
v89471	13/103	53.15	Drexlerviridae
v89475	12/14	78.92	Microviridae
v89478	19/20	59.78	Microviridae
v89482	11/17	78.05	Microviridae
v89484	10/12	72.90	Microviridae
v89485	23/54	48.04	Peduoviridae
v89486	1/5	37.70	Metaviridae
v89490	7/7	73.34	Microviridae
v89491	10/10	67.55	Microviridae
v89492	8/9	62.01	Microviridae
v89493	13/13	76.89	Microviridae
v89494	8/8	72.90	Microviridae
v89500	4/19	34.95	Salasmaviridae
v89502	84/87	91.07	Schitoviridae
v89506	6/6	81.05	Microviridae
v89507	10/14	61.14	Microviridae
v89508	5/16	38.56	Microviridae
v89509	7/7	75.63	Microviridae
v89510	8/8	71.14	Microviridae
v89511	8/8	77.05	Microviridae
v89512	8/15	39.17	Microviridae
v89513	1/5	39.90	Metaviridae
v89515	6/6	59.80	Microviridae
v89516	4/8	37.45	Microviridae
v89517	4/4	98.90	Retroviridae
v89519	9/9	58.68	Microviridae
v89520	6/8	80.70	Microviridae
v89521	6/8	57.43	Microviridae
v89522	4/7	40.50	Microviridae
v89523	8/9	61.23	Microviridae
v89524	7/7	82.40	Microviridae
v89525	7/10	50.24	Microviridae
v89526	4/7	55.58	Microviridae
v89527	4/4	62.88	Microviridae
v89528	4/7	37.45	Microviridae
v89529	15/15	77.11	Microviridae
v89530	7/7	83.53	Microviridae
v89531	6/8	57.93	Microviridae
v89532	7/7	71.53	Microviridae
v89533	6/8	56.00	Microviridae
v89534	5/8	51.58	Microviridae
v89536	4/7	37.50	Microviridae
v89537	4/9	46.20	Microviridae
v89538	3/9	37.57	Microviridae
v89539	10/10	86.73	Microviridae
v89540	10/10	81.32	Microviridae
v89541	8/9	79.99	Microviridae
v89542	7/7	75.89	Microviridae
v89544	8/8	83.49	Microviridae
v89545	8/8	73.75	Microviridae
v89546	6/9	50.08	Microviridae
v89547	6/7	78.57	Microviridae
v89548	6/10	51.80	Microviridae
v89549	6/11	83.37	Microviridae
v89550	7/7	73.91	Microviridae
v89551	12/153	39.89	Herelleviridae
v89552	8/8	76.22	Microviridae
v89553	6/6	40.83	Microviridae
v89554	5/9	47.60	Microviridae
v89555	5/9	47.66	Microviridae
v89556	7/11	45.47	Microviridae
v89557	7/10	85.84	Microviridae
v89559	11/14	59.02	Microviridae
v89562	8/30	49.14	Aliceevansviridae
v89563	4/9	47.33	Microviridae
v89564	8/8	89.26	Microviridae
v89565	7/9	60.31	Microviridae
v89566	4/8	57.50	Microviridae
v89567	5/9	50.06	Microviridae
v89568	4/9	46.88	Microviridae
v89569	7/8	72.86	Microviridae
v89571	6/6	65.82	Microviridae
v89572	7/8	58.50	Microviridae
v89573	7/9	58.34	Microviridae
v89574	6/9	58.57	Microviridae
v89575	6/8	59.23	Microviridae
v89576	4/7	38.12	Microviridae
v89577	6/7	58.50	Microviridae
v89578	3/8	40.80	Microviridae
v89579	3/8	38.50	Microviridae
v89580	6/9	47.43	Microviridae
v89582	8/10	58.74	Microviridae
v89583	7/9	65.07	Microviridae
v89585	4/11	33.10	Microviridae
v89586	7/8	97.14	Microviridae
v89588	1/3	37.50	Metaviridae
v89589	9/11	88.83	Microviridae
v89590	13/13	73.38	Microviridae
v89591	9/15	36.97	Microviridae
v89592	7/9	60.11	Microviridae
v89593	1/3	39.60	Metaviridae
v89594	2/10	37.90	Caulimoviridae
v89595	1/5	35.10	Retroviridae
v89597	4/11	41.88	Metaviridae
v89598	8/8	71.60	Microviridae
v89599	3/7	35.47	Metaviridae
v89601	1/5	35.10	Metaviridae
v89602	5/5	76.10	Microviridae
v89603	1/3	37.20	Metaviridae
v89605	4/6	38.45	Microviridae
v89607	1/3	37.80	Metaviridae
v89608	6/9	45.33	Microviridae
v89609	5/7	49.12	Microviridae
v89611	7/10	85.97	Microviridae
v89612	8/9	85.55	Microviridae
v89613	6/9	47.63	Microviridae
v89617	10/114	38.48	Aliceevansviridae
v89618	4/8	44.30	Microviridae
v89625	6/8	65.10	Microviridae
v89626	10/10	75.44	Microviridae
v89628	13/13	82.23	Microviridae
v89629	4/7	38.02	Microviridae
v89630	4/6	49.20	Microviridae
v89632	4/8	37.17	Microviridae
v89633	7/7	73.09	Microviridae
v89635	8/9	61.52	Microviridae
v89636	7/7	83.69	Microviridae
v89637	4/8	57.42	Microviridae
v89638	7/10	78.20	Microviridae
v89639	4/6	35.90	Microviridae
v89642	7/9	50.40	Microviridae
v89644	4/6	47.67	Microviridae
v89647	4/9	56.58	Microviridae
v89648	15/33	58.03	Peduoviridae
v89651	8/8	59.46	Microviridae
v89653	7/9	64.61	Microviridae
v89654	7/7	72.29	Microviridae
v89657	7/7	72.87	Microviridae
v89658	4/7	43.92	Microviridae
v89659	15/15	85.21	Microviridae
v89660	9/9	79.32	Microviridae
v89661	10/10	87.58	Microviridae
v89662	7/9	63.89	Microviridae
v89665	5/8	50.46	Microviridae
v89666	3/8	34.50	Microviridae
v89667	5/9	46.84	Microviridae
v89668	6/8	59.82	Microviridae
v89669	1/4	35.10	Metaviridae
v89675	1/3	41.70	Caulimoviridae
v89685	3/7	36.77	Metaviridae
v89691	2/9	42.70	Metaviridae
v89694	4/8	43.45	Microviridae
v89695	3/8	38.23	Metaviridae
v89697	10/10	86.37	Microviridae
v89698	6/6	60.38	Microviridae
v89699	7/9	49.50	Microviridae
v89700	2/7	32.40	Microviridae
v89701	3/8	32.33	Microviridae
v89703	7/7	84.10	Microviridae
v89705	4/7	35.55	Microviridae
v89706	6/9	67.85	Microviridae
v89707	4/5	45.85	Microviridae
v89708	5/7	48.00	Microviridae
v89709	3/8	36.27	Microviridae
v89710	5/8	38.32	Microviridae
v89712	7/7	83.89	Microviridae
v89714	5/5	75.40	Microviridae
v89716	7/7	73.71	Microviridae
v89717	8/10	93.58	Microviridae
v89718	4/7	39.25	Microviridae
v89719	4/7	42.30	Microviridae
v89720	5/11	42.70	Inoviridae
v89721	6/6	71.65	Microviridae
v89722	11/14	57.65	Microviridae
v89723	7/9	65.00	Microviridae
v89724	9/13	50.98	Microviridae
v89726	1/5	32.80	Retroviridae
v89727	6/10	40.35	Microviridae
v89728	15/15	75.22	Microviridae
v89730	4/9	41.90	Microviridae
v89731	5/7	35.28	Microviridae
v89732	12/12	77.02	Microviridae
v89733	3/5	38.00	Microviridae
v89734	6/9	52.77	Microviridae
v89735	12/24	44.84	Microviridae
v89736	6/6	68.60	Microviridae
v89737	7/9	57.07	Microviridae
v89738	1/4	32.40	Retroviridae
v89739	7/9	58.24	Microviridae
v89740	7/8	58.44	Microviridae
v89741	8/9	87.00	Microviridae
v89742	8/8	62.06	Microviridae
v89744	4/7	41.17	Microviridae
v89745	6/6	86.77	Microviridae
v89746	4/9	43.45	Microviridae
v89747	7/8	70.80	Microviridae
v89748	8/8	90.83	Microviridae
v89749	6/8	52.18	Microviridae
v89750	2/7	33.40	Metaviridae
v89751	12/12	76.22	Microviridae
v89752	13/19	85.56	Microviridae
v89754	11/11	68.86	Microviridae
v89755	6/7	69.87	Microviridae
v89756	9/9	62.48	Microviridae
v89757	17/17	75.26	Microviridae
v89758	5/5	72.62	Microviridae
v89759	3/4	35.03	Metaviridae
v89760	7/13	70.43	Microviridae
v89761	6/9	78.58	Microviridae
v89762	6/7	73.18	Microviridae
v89763	7/7	69.29	Microviridae
v89764	5/11	42.20	Microviridae
v89765	11/11	73.00	Microviridae
v89766	1/2	47.10	Retroviridae
v89767	9/9	78.26	Microviridae
v89768	12/12	85.17	Microviridae
v89770	7/10	50.24	Microviridae
v89772	6/8	43.93	Microviridae
v89773	13/14	61.04	Microviridae
v89774	8/8	70.53	Microviridae
v89776	6/7	89.72	Microviridae
v89777	6/9	53.63	Microviridae
v89780	2/8	41.70	Metaviridae
v89781	10/14	43.16	Microviridae
v89783	1/5	32.40	Caulimoviridae
v89784	9/9	75.46	Microviridae
v89785	8/8	76.56	Microviridae
v89786	1/5	43.50	Metaviridae
v89787	10/10	67.91	Microviridae
v89788	8/8	84.28	Microviridae
v89789	8/10	60.24	Microviridae
v89790	8/9	87.84	Microviridae
v89791	7/7	84.64	Microviridae
v89792	8/10	57.45	Microviridae
v89793	6/8	68.38	Microviridae
v89794	1/5	37.50	Retroviridae
v89795	10/10	70.25	Microviridae
v89796	4/7	54.92	Circoviridae
v89797	4/5	37.25	Microviridae
v89798	5/8	53.34	Microviridae
v89799	7/7	77.63	Microviridae
v89801	17/23	89.68	Microviridae
v89802	6/7	82.58	Microviridae
v89803	6/6	73.90	Microviridae
v89804	7/7	72.23	Microviridae
v89805	2/4	42.40	Metaviridae
v89806	7/8	80.56	Microviridae
v89807	5/7	66.32	Microviridae
v89808	6/18	53.67	Retroviridae
v89809	8/8	58.39	Microviridae
v89810	5/9	48.42	Microviridae
v89811	8/18	78.03	Inoviridae
v89813	7/7	73.74	Microviridae
v89815	3/6	35.20	Microviridae
v89816	10/10	74.64	Microviridae
v89817	9/13	58.22	Microviridae
v89818	10/11	79.92	Microviridae
v89819	5/7	36.20	Microviridae
v89821	6/8	52.65	Microviridae
v89822	6/6	60.80	Microviridae
v89823	8/8	83.40	Microviridae
v89824	6/8	57.58	Microviridae
v89825	6/6	79.15	Microviridae
v89826	9/9	76.79	Microviridae
v89827	4/16	37.50	Microviridae
v89828	6/6	67.12	Microviridae
v89830	7/7	84.70	Microviridae
v89831	10/15	65.96	Microviridae
v89834	7/8	87.36	Microviridae
v89835	2/4	40.80	Metaviridae
v89836	16/16	73.94	Microviridae
v89837	10/16	59.16	Microviridae
v89838	5/5	67.66	Microviridae
v89839	10/10	73.06	Microviridae
v89840	12/14	59.20	Microviridae
v89841	3/10	42.83	Retroviridae
v89843	8/8	76.83	Microviridae
v89844	2/10	42.20	Metaviridae
v89845	8/8	71.91	Microviridae
v89846	3/10	40.17	Metaviridae
v89847	2/10	31.85	Retroviridae
v89848	5/5	80.16	Microviridae
v89849	4/5	80.05	Microviridae
v89850	7/7	79.07	Microviridae
v89853	6/7	74.73	Microviridae
v89855	5/7	39.44	Microviridae
v89856	7/7	84.64	Microviridae
v89858	7/9	63.41	Microviridae
v89859	7/8	61.63	Microviridae
v89861	9/9	73.93	Microviridae
v89862	7/9	69.90	Microviridae
v89863	4/11	38.60	Microviridae
v89864	7/8	73.49	Microviridae
v89865	1/4	31.80	Metaviridae
v89867	6/6	73.27	Microviridae
v89868	8/8	75.30	Microviridae
v89869	16/16	73.54	Microviridae
v89870	11/12	67.76	Microviridae
v89873	4/6	49.45	Microviridae
v89874	6/7	51.05	Microviridae
v89875	7/7	86.59	Microviridae
v89876	7/9	66.76	Microviridae
v89878	4/9	55.98	Microviridae
v89879	8/9	50.65	Microviridae
v89880	7/9	67.97	Microviridae
v89881	8/13	39.10	Microviridae
v89882	5/5	69.86	Microviridae
v89883	7/9	83.29	Microviridae
v89884	2/6	40.65	Metaviridae
v89885	7/7	77.84	Microviridae
v89886	7/10	83.66	Microviridae
v89887	6/8	56.40	Microviridae
v89888	14/14	83.47	Microviridae
v89889	4/8	38.95	Microviridae
v89894	8/10	84.20	Microviridae
v89901	9/10	67.29	Microviridae
v89902	6/9	48.25	Microviridae
v89903	7/7	81.79	Microviridae
v89904	8/12	86.31	Microviridae
v89905	6/6	78.58	Microviridae
v89906	6/8	68.43	Microviridae
v89907	7/8	82.33	Microviridae
v89908	8/8	75.62	Microviridae
v89909	14/15	74.49	Microviridae
v89910	5/7	35.40	Microviridae
v89911	4/7	43.23	Microviridae
v89912	12/13	61.17	Microviridae
v89915	12/26	45.02	Microviridae
v89916	9/9	73.89	Microviridae
v89917	7/7	72.34	Microviridae
v89918	10/11	76.11	Microviridae
v89919	3/7	45.00	Microviridae
v89920	12/12	75.84	Microviridae
v89921	8/9	60.14	Microviridae
v89922	7/9	59.87	Microviridae
v89923	10/11	80.72	Microviridae
v89924	6/7	73.90	Microviridae
v89925	13/13	74.94	Microviridae
v89926	7/10	89.51	Microviridae
v89927	6/7	73.82	Microviridae
v89928	6/8	74.37	Microviridae
v89929	5/7	43.80	Microviridae
v89930	5/7	43.10	Microviridae
v89931	6/8	68.65	Microviridae
v89932	6/8	64.23	Microviridae
v89933	9/9	71.86	Microviridae
v89934	7/11	44.97	Retroviridae
v89936	1/1	34.20	Metaviridae
v89937	15/15	72.02	Microviridae
v89941	14/16	62.06	Microviridae
v89942	2/7	41.95	Metaviridae
v89943	2/10	38.00	Retroviridae
v89945	3/7	39.27	Microviridae
v89947	6/7	68.77	Microviridae
v89948	65/65	99.28	Drexlerviridae
v89949	13/13	70.64	Microviridae
v89950	5/8	66.34	Microviridae
v89952	8/9	60.05	Microviridae
v89953	14/15	73.84	Microviridae
v89954	6/7	52.68	Microviridae
v89955	8/9	60.35	Microviridae
v89956	6/9	64.25	Microviridae
v89957	6/10	51.18	Microviridae
v89958	7/7	79.49	Microviridae
v89960	7/7	85.26	Microviridae
v89961	10/92	46.17	Autographiviridae
v89962	7/8	74.86	Microviridae
v89963	5/7	40.84	Microviridae
v89964	4/8	47.02	Microviridae
v89965	8/10	55.79	Microviridae
v89966	6/6	87.73	Microviridae
v89968	7/10	85.39	Microviridae
v89969	7/8	95.84	Microviridae
v89970	4/7	39.92	Microviridae
v89971	5/10	42.30	Microviridae
v89972	12/12	81.13	Microviridae
v89973	10/10	80.05	Microviridae
v89974	5/6	54.86	Microviridae
v89975	7/7	84.41	Microviridae
v89976	7/9	61.40	Microviridae
v89977	6/8	62.00	Microviridae
v89978	14/14	73.88	Microviridae
v89979	13/19	59.95	Microviridae
v89981	18/18	77.48	Microviridae
v89982	13/17	83.06	Microviridae
v89983	7/11	55.91	Microviridae
v89984	7/9	84.13	Microviridae
v89985	8/9	78.20	Microviridae
v89986	14/16	95.68	Microviridae
v89987	8/8	75.78	Microviridae
v89989	8/8	73.41	Microviridae
v89990	8/8	73.75	Microviridae
v89992	13/13	79.72	Microviridae
v89994	8/13	42.58	Microviridae
v89995	7/7	75.09	Microviridae
v89996	6/9	67.95	Microviridae
v89997	6/8	65.92	Microviridae
v89998	1/5	61.40	Mitoviridae
v89999	6/7	88.55	Microviridae
v90000	4/6	40.35	Microviridae
v90001	12/16	56.32	Microviridae
v90003	10/10	77.34	Microviridae
v90004	8/8	80.62	Microviridae
v90005	8/8	73.60	Microviridae
v90007	6/8	76.98	Microviridae
v90009	9/10	87.64	Microviridae
v90011	3/6	42.33	Microviridae
v90012	8/9	91.84	Microviridae
v90013	7/7	75.93	Microviridae
v90014	8/12	53.74	Microviridae
v90015	7/9	90.54	Microviridae
v90016	6/8	73.52	Microviridae
v90017	5/8	37.88	Microviridae
v90018	6/8	63.72	Microviridae
v90019	7/9	56.74	Microviridae
v90020	4/6	38.12	Microviridae
v90021	7/9	50.24	Microviridae
v90022	7/9	79.11	Microviridae
v90023	7/9	58.59	Microviridae
v90024	2/7	41.10	Metaviridae
v90026	13/13	76.22	Microviridae
v90028	6/13	43.73	Microviridae
v90029	7/10	44.36	Microviridae
v90030	21/21	77.76	Microviridae
v90032	5/7	44.62	Microviridae
v90040	7/9	80.91	Microviridae
v90043	7/9	59.13	Microviridae
v90044	11/79	56.65	Drexlerviridae
v90047	9/10	81.38	Microviridae
v90048	4/9	35.90	Microviridae
v90049	4/7	45.08	Microviridae
v90050	7/9	59.01	Microviridae
v90052	56/184	48.08	Stanwilliamsviridae
v90053	5/9	90.38	Microviridae
v90054	1/5	46.20	Caulimoviridae
v90056	2/10	36.25	Metaviridae
v90057	9/33	36.80	Guelinviridae
v90058	5/9	49.16	Microviridae
v90059	8/17	36.83	Salasmaviridae
v90061	7/8	79.53	Microviridae
v90062	6/22	37.20	Guelinviridae
v90067	3/6	49.70	Microviridae
v90070	7/9	53.10	Microviridae
v90073	2/9	46.55	Caulimoviridae
v90074	7/7	74.59	Microviridae
v90075	7/7	59.54	Microviridae
v90077	2/7	35.80	Caulimoviridae
v90078	6/6	80.27	Microviridae
v90079	9/13	73.29	Microviridae
v90080	4/7	39.38	Microviridae
v90082	7/7	75.09	Microviridae
v90084	12/52	38.97	Aliceevansviridae
v90087	6/8	78.02	Microviridae
v90088	2/8	32.05	Microviridae
v90089	9/9	61.31	Microviridae
v90090	5/7	53.90	Microviridae
v90091	6/8	76.72	Microviridae
v90092	6/8	74.32	Microviridae
v90096	4/8	33.90	Microviridae
v90097	4/7	42.75	Microviridae
v90098	6/8	49.55	Microviridae
v90099	10/49	40.72	Aliceevansviridae
v90107	57/57	95.94	Autographiviridae
v90109	3/6	35.30	Microviridae
v90110	6/9	54.87	Microviridae
v90111	12/12	71.68	Microviridae
v90112	5/5	74.74	Microviridae
v90114	11/11	74.81	Microviridae
v90115	1/3	35.50	Metaviridae
v90121	10/10	80.85	Microviridae
v90123	14/61	42.48	Drexlerviridae
v90128	6/7	87.65	Microviridae
v90130	6/8	48.23	Microviridae
v90131	9/9	61.22	Microviridae
v90133	4/9	45.35	Microviridae
v90134	8/11	50.83	Microviridae
v90135	6/9	88.27	Microviridae
v90136	2/9	43.30	Metaviridae
v90140	7/7	77.64	Microviridae
v90142	7/9	82.29	Microviridae
v90145	5/7	45.76	Microviridae
v90146	5/12	31.74	Microviridae
v90147	6/8	76.97	Microviridae
v90148	4/6	37.00	Microviridae
v90149	13/17	56.97	Microviridae
v90150	15/20	78.04	Microviridae
v90151	10/13	67.69	Microviridae
v90152	13/13	82.19	Microviridae
v90154	2/7	37.40	Metaviridae
v90160	1/2	32.00	Caulimoviridae
v90162	1/3	32.80	Retroviridae
v90171	2/10	35.25	Caulimoviridae
v90177	2/6	38.00	Metaviridae
v90184	7/7	82.99	Microviridae
v90188	1/3	42.20	Metaviridae
v90190	2/9	30.90	Retroviridae
v90191	1/4	31.80	Caulimoviridae
v90199	1/4	31.90	Caulimoviridae
v90201	1/4	32.60	Caulimoviridae
v90202	1/5	41.40	Caulimoviridae
v90205	2/7	38.25	Metaviridae
v90206	5/10	51.76	Microviridae
v90207	4/10	38.35	Microviridae
v90208	7/9	67.20	Microviridae
v90209	14/14	75.84	Microviridae
v90210	11/16	66.16	Microviridae
v90211	7/13	73.40	Microviridae
v90212	7/10	75.76	Microviridae
v90213	8/9	88.39	Microviridae
v90214	6/9	43.07	Microviridae
v90215	4/9	39.12	Microviridae
v90218	8/8	79.11	Microviridae
v90219	4/14	32.48	Microviridae
v90220	7/9	69.31	Microviridae
v90222	7/7	76.74	Microviridae
v90224	7/7	70.70	Microviridae
v90225	4/8	43.77	Microviridae
v90226	4/4	86.70	Microviridae
v90227	8/10	92.34	Microviridae
v90228	21/21	77.81	Microviridae
v90229	5/8	40.40	Microviridae
v90230	7/8	92.60	Microviridae
v90231	10/10	81.29	Microviridae
v90233	5/6	50.20	Microviridae
v90234	3/6	41.00	Microviridae
v90235	7/10	58.74	Microviridae
v90236	7/8	77.66	Microviridae
v90237	7/8	79.86	Microviridae
v90238	9/9	76.54	Microviridae
v90239	5/5	82.28	Microviridae
v90240	8/10	56.74	Microviridae
v90241	7/9	60.69	Microviridae
v90242	4/8	57.08	Microviridae
v90244	6/9	57.00	Microviridae
v90245	4/7	36.58	Microviridae
v90247	12/13	74.71	Microviridae
v90248	2/4	49.05	Retroviridae
v90249	4/8	38.27	Microviridae
v90250	5/7	36.48	Microviridae
v90251	7/10	50.96	Microviridae
v90252	6/9	50.40	Microviridae
v90253	7/9	57.00	Microviridae
v90254	6/11	36.75	Microviridae
v90255	6/7	69.52	Microviridae
v90257	7/7	78.21	Papillomaviridae
v90258	9/9	70.57	Microviridae
v90259	9/10	78.33	Microviridae
v90260	7/7	95.29	Microviridae
v90262	5/9	45.50	Microviridae
v90263	8/10	60.65	Microviridae
v90266	5/9	39.94	Microviridae
v90267	11/11	83.75	Microviridae
v90268	7/7	81.50	Microviridae
v90269	7/7	76.63	Microviridae
v90270	6/10	48.35	Microviridae
v90271	4/8	35.42	Microviridae
v90272	5/8	51.72	Microviridae
v90273	4/11	47.80	Microviridae
v90275	1/3	32.60	Metaviridae
v90279	6/6	80.35	Microviridae
v90280	4/8	36.55	Microviridae
v90281	7/9	61.49	Microviridae
v90282	7/8	61.43	Microviridae
v90283	5/6	75.14	Microviridae
v90284	9/9	72.70	Microviridae
v90285	10/10	73.98	Microviridae
v90286	5/9	49.16	Microviridae
v90287	7/7	89.11	Microviridae
v90288	1/2	33.50	Metaviridae
v90289	16/17	73.86	Microviridae
v90290	6/6	77.47	Microviridae
v90291	8/9	61.04	Microviridae
v90292	6/8	65.93	Microviridae
v90293	6/9	61.38	Microviridae
v90294	7/9	69.93	Microviridae
v90295	8/10	70.91	Microviridae
v90296	7/8	79.81	Microviridae
v90297	4/6	40.52	Microviridae
v90299	5/10	40.32	Microviridae
v90300	2/5	44.60	Metaviridae
v90301	10/11	60.38	Microviridae
v90302	7/7	80.43	Microviridae
v90303	6/9	40.22	Microviridae
v90304	7/7	85.37	Microviridae
v90305	7/8	75.49	Microviridae
v90306	6/6	85.07	Microviridae
v90307	8/9	75.80	Microviridae
v90309	9/9	85.66	Microviridae
v90311	11/14	38.35	Microviridae
v90312	7/8	57.94	Microviridae
v90313	11/11	76.24	Microviridae
v90316	2/7	30.40	Microviridae
v90317	7/12	44.24	Microviridae
v90318	2/9	38.15	Metaviridae
v90320	13/13	73.42	Microviridae
v90321	6/8	59.48	Microviridae
v90322	6/7	65.83	Microviridae
v90323	7/10	47.87	Microviridae
v90324	8/10	55.65	Microviridae
v90325	7/9	66.94	Microviridae
v90326	5/7	40.04	Microviridae
v90327	4/14	30.43	Guelinviridae
v90328	8/10	52.90	Microviridae
v90329	8/8	62.44	Microviridae
v90330	5/7	81.56	Microviridae
v90331	4/9	38.23	Microviridae
v90332	9/9	72.39	Microviridae
